date,item_id,qnty
2017-03-29,100192,2.0
2017-03-29,100470,2.0
2017-03-29,100473,1.0
2017-03-29,100554,5.0
2017-03-29,100553,12.0
2017-03-29,100551,9.0
2017-03-29,100545,2.0
2017-03-29,100544,1.0
2017-03-29,100523,3.0
2017-03-29,100526,1.0
2017-03-29,100516,3.0
2017-03-29,100510,6.0
2017-03-29,100474,2.0
2017-03-29,100530,5.0
2017-03-29,100558,5.0
2017-03-29,100471,1.0
2017-03-29,100556,5.0
2017-03-29,100611,12.0
2017-03-29,100596,1.0
2017-03-29,100683,2.0
2017-03-29,100652,1.0
2017-03-29,100651,1.0
2017-03-29,100650,10.0
2017-03-29,100645,1.0
2017-03-29,100591,4.0
2017-03-29,100639,1.0
2017-03-29,100638,2.0
2017-03-29,100614,3.0
2017-03-29,100613,1.0
2017-03-29,100612,24.0
2017-03-30,100193,1.0
2017-03-30,100192,3.0
2017-03-30,100188,2.0
2017-03-30,100184,1.0
2017-03-30,100176,33.0
2017-03-30,100126,9.0
2017-03-30,100003,1.0
2017-03-30,100035,38.0
2017-03-30,100010,8.0
2017-03-30,100006,4.0
2017-03-30,100165,38.0
2017-03-30,100139,1.0
2017-03-30,100228,10.0
2017-03-30,100448,4.0
2017-03-30,100464,2.0
2017-03-30,100454,5.0
2017-03-30,100453,1.0
2017-03-30,100450,1.0
2017-03-30,100469,5.0
2017-03-30,100386,4.0
2017-03-30,100346,32.0
2017-03-30,100259,2.0
2017-03-30,100257,3.0
2017-03-30,100245,2.0
2017-03-30,100399,1.0
2017-03-30,100001,9.0
2017-03-30,100225,3.0
2017-03-30,100471,1.0
2017-03-30,100523,2.0
2017-03-30,100474,5.0
2017-03-30,100470,6.0
2017-03-30,100551,11.0
2017-03-30,100547,1.0
2017-03-30,100545,3.0
2017-03-30,100544,2.0
2017-03-30,100528,1.0
2017-03-30,100553,15.0
2017-03-30,100526,1.0
2017-03-30,100517,2.0
2017-03-30,100530,2.0
2017-03-30,100554,12.0
2017-03-30,100611,16.0
2017-03-30,100558,3.0
2017-03-30,100524,4.0
2017-03-30,100612,7.0
2017-03-30,100638,1.0
2017-03-30,100591,6.0
2017-03-30,100556,3.0
2017-03-30,100510,7.0
2017-03-30,100691,2.0
2017-03-30,100652,1.0
2017-03-30,100668,1.0
2017-03-30,100646,1.0
2017-03-30,100639,1.0
2017-03-30,100614,10.0
2017-03-30,100613,2.0
2017-03-30,100650,18.0
2017-03-31,100188,1.0
2017-03-31,100228,10.0
2017-03-31,100245,6.0
2017-03-31,100227,1.0
2017-03-31,100193,2.0
2017-03-31,100182,2.0
2017-03-31,100010,9.0
2017-03-31,100165,29.0
2017-03-31,100126,5.0
2017-03-31,100035,55.0
2017-03-31,100257,1.0
2017-03-31,100006,15.0
2017-03-31,100176,28.0
2017-03-31,100473,3.0
2017-03-31,100386,5.0
2017-03-31,100469,6.0
2017-03-31,100464,1.0
2017-03-31,100462,1.0
2017-03-31,100448,3.0
2017-03-31,100454,1.0
2017-03-31,100259,1.0
2017-03-31,100450,1.0
2017-03-31,100453,7.0
2017-03-31,100418,6.0
2017-03-31,100417,1.0
2017-03-31,100399,1.0
2017-03-31,100390,2.0
2017-03-31,100354,1.0
2017-03-31,100003,3.0
2017-03-31,100346,46.0
2017-03-31,100001,5.0
2017-03-31,100554,7.0
2017-03-31,100517,2.0
2017-03-31,100470,4.0
2017-03-31,100553,23.0
2017-03-31,100551,27.0
2017-03-31,100545,1.0
2017-03-31,100530,7.0
2017-03-31,100524,1.0
2017-03-31,100525,1.0
2017-03-31,100523,2.0
2017-03-31,100510,7.0
2017-03-31,100516,2.0
2017-03-31,100528,1.0
2017-03-31,100556,7.0
2017-03-31,100691,1.0
2017-03-31,100591,13.0
2017-03-31,100544,2.0
2017-03-31,100612,8.0
2017-03-31,100613,2.0
2017-03-31,100614,5.0
2017-03-31,100621,3.0
2017-03-31,100639,7.0
2017-03-31,100646,7.0
2017-03-31,100650,23.0
2017-03-31,100651,1.0
2017-03-31,100652,1.0
2017-03-31,100611,23.0
2017-03-31,100683,4.0
2017-03-31,100686,1.0
2017-03-31,100558,10.0
2017-03-31,100474,1.0
2017-04-01,100182,1.0
2017-04-01,100346,8.0
2017-04-01,100245,7.0
2017-04-01,100228,6.0
2017-04-01,100176,19.0
2017-04-01,100003,6.0
2017-04-01,100035,61.0
2017-04-01,100010,13.0
2017-04-01,100523,3.0
2017-04-01,100348,1.0
2017-04-01,100001,3.0
2017-04-01,100165,39.0
2017-04-01,100354,1.0
2017-04-01,100471,1.0
2017-04-01,100006,12.0
2017-04-01,100390,1.0
2017-04-01,100386,2.0
2017-04-01,100474,1.0
2017-04-01,100473,1.0
2017-04-01,100470,5.0
2017-04-01,100469,4.0
2017-04-01,100510,9.0
2017-04-01,100462,2.0
2017-04-01,100455,1.0
2017-04-01,100454,4.0
2017-04-01,100453,3.0
2017-04-01,100448,2.0
2017-04-01,100464,1.0
2017-04-01,100370,1.0
2017-04-01,100517,2.0
2017-04-01,100126,5.0
2017-04-01,100611,18.0
2017-04-01,100516,6.0
2017-04-01,100558,10.0
2017-04-01,100556,16.0
2017-04-01,100554,17.0
2017-04-01,100553,8.0
2017-04-01,100551,13.0
2017-04-01,100526,2.0
2017-04-01,100545,4.0
2017-04-01,100544,2.0
2017-04-01,100530,6.0
2017-04-01,100528,1.0
2017-04-01,100591,11.0
2017-04-01,100547,1.0
2017-04-01,100596,1.0
2017-04-01,100524,5.0
2017-04-01,100612,18.0
2017-04-01,100646,1.0
2017-04-01,100691,8.0
2017-04-01,100686,1.0
2017-04-01,100668,2.0
2017-04-01,100652,1.0
2017-04-01,100651,5.0
2017-04-01,100525,2.0
2017-04-01,100645,2.0
2017-04-01,100639,3.0
2017-04-01,100638,5.0
2017-04-01,100614,4.0
2017-04-01,100613,4.0
2017-04-01,100650,17.0
2017-04-02,100188,1.0
2017-04-02,100184,4.0
2017-04-02,100182,1.0
2017-04-02,100176,29.0
2017-04-02,100010,2.0
2017-04-02,100035,26.0
2017-04-02,100006,6.0
2017-04-02,100003,3.0
2017-04-02,100001,5.0
2017-04-02,100192,1.0
2017-04-02,100165,29.0
2017-04-02,100193,2.0
2017-04-02,100418,1.0
2017-04-02,100227,2.0
2017-04-02,100225,2.0
2017-04-02,100454,4.0
2017-04-02,100450,1.0
2017-04-02,100448,3.0
2017-04-02,100386,1.0
2017-04-02,100455,5.0
2017-04-02,100346,11.0
2017-04-02,100257,2.0
2017-04-02,100245,2.0
2017-04-02,100228,8.0
2017-04-02,100469,5.0
2017-04-02,100181,1.0
2017-04-02,100354,3.0
2017-04-02,100464,1.0
2017-04-02,100470,7.0
2017-04-02,100551,7.0
2017-04-02,100545,1.0
2017-04-02,100530,3.0
2017-04-02,100525,2.0
2017-04-02,100516,3.0
2017-04-02,100517,2.0
2017-04-02,100510,5.0
2017-04-02,100474,2.0
2017-04-02,100473,1.0
2017-04-02,100553,7.0
2017-04-02,100523,1.0
2017-04-02,100554,10.0
2017-04-02,100614,1.0
2017-04-02,100462,2.0
2017-04-02,100591,4.0
2017-04-02,100558,7.0
2017-04-02,100556,5.0
2017-04-02,100691,4.0
2017-04-02,100651,2.0
2017-04-02,100646,3.0
2017-04-02,100650,28.0
2017-04-02,100638,1.0
2017-04-02,100621,5.0
2017-04-02,100613,3.0
2017-04-02,100612,16.0
2017-04-02,100611,20.0
2017-04-02,100639,2.0
2017-04-03,100182,1.0
2017-04-03,100193,1.0
2017-04-03,100188,1.0
2017-04-03,100184,2.0
2017-04-03,100176,43.0
2017-04-03,100003,3.0
2017-04-03,100045,1.0
2017-04-03,100035,30.0
2017-04-03,100010,7.0
2017-04-03,100006,9.0
2017-04-03,100139,1.0
2017-04-03,100165,29.0
2017-04-03,100228,2.0
2017-04-03,100455,3.0
2017-04-03,100225,2.0
2017-04-03,100470,13.0
2017-04-03,100469,10.0
2017-04-03,100464,2.0
2017-04-03,100462,2.0
2017-04-03,100448,4.0
2017-04-03,100386,6.0
2017-04-03,100354,3.0
2017-04-03,100346,30.0
2017-04-03,100259,3.0
2017-04-03,100454,4.0
2017-04-03,100001,1.0
2017-04-03,100471,10.0
2017-04-03,100473,2.0
2017-04-03,100474,8.0
2017-04-03,100525,1.0
2017-04-03,100516,2.0
2017-04-03,100556,12.0
2017-04-03,100554,9.0
2017-04-03,100553,5.0
2017-04-03,100551,7.0
2017-04-03,100547,1.0
2017-04-03,100526,2.0
2017-04-03,100524,1.0
2017-04-03,100517,3.0
2017-04-03,100558,6.0
2017-04-03,100545,1.0
2017-04-03,100691,2.0
2017-04-03,100602,2.0
2017-04-03,100591,7.0
2017-04-03,100611,19.0
2017-04-03,100510,5.0
2017-04-03,100601,2.0
2017-04-03,100511,1.0
2017-04-03,100651,1.0
2017-04-03,100607,2.0
2017-04-03,100646,4.0
2017-04-03,100650,18.0
2017-04-03,100639,1.0
2017-04-03,100621,5.0
2017-04-03,100614,11.0
2017-04-03,100612,4.0
2017-04-03,100645,2.0
2017-04-04,100257,6.0
2017-04-04,100245,10.0
2017-04-04,100192,1.0
2017-04-04,100228,3.0
2017-04-04,100193,1.0
2017-04-04,100188,1.0
2017-04-04,100001,7.0
2017-04-04,100165,11.0
2017-04-04,100035,38.0
2017-04-04,100010,11.0
2017-04-04,100006,13.0
2017-04-04,100003,2.0
2017-04-04,100346,20.0
2017-04-04,100176,24.0
2017-04-04,100516,3.0
2017-04-04,100386,2.0
2017-04-04,100510,7.0
2017-04-04,100474,3.0
2017-04-04,100473,1.0
2017-04-04,100471,3.0
2017-04-04,100348,1.0
2017-04-04,100469,1.0
2017-04-04,100470,7.0
2017-04-04,100455,4.0
2017-04-04,100454,8.0
2017-04-04,100453,2.0
2017-04-04,100448,1.0
2017-04-04,100417,2.0
2017-04-04,100464,3.0
2017-04-04,100370,2.0
2017-04-04,100511,2.995
2017-04-04,100554,5.0
2017-04-04,100517,4.0
2017-04-04,100462,1.0
2017-04-04,100523,2.0
2017-04-04,100553,6.0
2017-04-04,100551,5.0
2017-04-04,100545,1.0
2017-04-04,100524,2.0
2017-04-04,100530,2.0
2017-04-04,100528,3.0
2017-04-04,100526,2.0
2017-04-04,100525,3.0
2017-04-04,100558,7.0
2017-04-04,100544,2.0
2017-04-04,100591,10.0
2017-04-04,100651,4.0
2017-04-04,100556,7.0
2017-04-04,100607,3.0
2017-04-04,100602,1.0
2017-04-04,100652,2.0
2017-04-04,100650,12.0
2017-04-04,100646,2.0
2017-04-04,100645,3.0
2017-04-04,100639,3.0
2017-04-04,100596,2.0
2017-04-04,100621,4.0
2017-04-04,100614,4.0
2017-04-04,100613,1.0
2017-04-04,100612,7.0
2017-04-04,100611,19.0
2017-04-04,100638,2.0
2017-04-05,100228,9.0
2017-04-05,100227,1.0
2017-04-05,100193,3.0
2017-04-05,100192,1.0
2017-04-05,100182,3.0
2017-04-05,100165,20.0
2017-04-05,100126,1.0
2017-04-05,100035,43.0
2017-04-05,100010,3.0
2017-04-05,100245,10.0
2017-04-05,100006,5.0
2017-04-05,100176,56.0
2017-04-05,100001,7.0
2017-04-05,100418,4.0
2017-04-05,100462,2.0
2017-04-05,100455,2.0
2017-04-05,100454,2.0
2017-04-05,100257,1.0
2017-04-05,100448,7.0
2017-04-05,100453,1.0
2017-04-05,100390,1.0
2017-04-05,100386,4.0
2017-04-05,100370,1.0
2017-04-05,100354,1.0
2017-04-05,100346,13.0
2017-04-05,100399,1.0
2017-04-05,100003,4.0
2017-04-05,100259,4.0
2017-04-05,100464,1.0
2017-04-05,100554,6.0
2017-04-05,100471,1.0
2017-04-05,100469,3.0
2017-04-05,100553,6.0
2017-04-05,100551,7.0
2017-04-05,100544,2.0
2017-04-05,100530,2.0
2017-04-05,100510,7.0
2017-04-05,100524,1.0
2017-04-05,100517,1.0
2017-04-05,100511,1.0
2017-04-05,100556,5.0
2017-04-05,100525,3.0
2017-04-05,100558,4.0
2017-04-05,100613,1.0
2017-04-05,100523,1.0
2017-04-05,100602,3.0
2017-04-05,100591,6.0
2017-04-05,100601,2.0
2017-04-05,100474,2.0
2017-04-05,100691,3.0
2017-04-05,100683,1.0
2017-04-05,100650,6.0
2017-04-05,100651,2.0
2017-04-05,100614,4.0
2017-04-05,100612,13.0
2017-04-05,100611,13.0
2017-04-05,100607,6.0
2017-04-05,100638,1.0
2017-04-06,100192,3.0
2017-04-06,100227,2.0
2017-04-06,100225,1.0
2017-04-06,100193,2.0
2017-04-06,100176,41.0
2017-04-06,100003,2.0
2017-04-06,100139,1.0
2017-04-06,100035,44.0
2017-04-06,100010,6.0
2017-04-06,100006,10.0
2017-04-06,100228,3.0
2017-04-06,100165,22.0
2017-04-06,100257,1.0
2017-04-06,100354,1.0
2017-04-06,100346,10.0
2017-04-06,100259,2.0
2017-04-06,100001,3.0
2017-04-06,100470,1.0
2017-04-06,100469,2.0
2017-04-06,100455,1.0
2017-04-06,100454,1.0
2017-04-06,100471,2.0
2017-04-06,100448,4.0
2017-04-06,100417,4.0
2017-04-06,100386,2.0
2017-04-06,100370,1.0
2017-04-06,100450,1.0
2017-04-06,100182,1.0
2017-04-06,100473,1.0
2017-04-06,100510,7.0
2017-04-06,100511,2.0
2017-04-06,100523,1.0
2017-04-06,100591,5.0
2017-04-06,100558,1.0
2017-04-06,100556,2.0
2017-04-06,100553,2.0
2017-04-06,100551,1.0
2017-04-06,100517,2.0
2017-04-06,100526,1.0
2017-04-06,100525,2.0
2017-04-06,100524,3.0
2017-04-06,100596,1.0
2017-04-06,100545,1.0
2017-04-06,100601,1.0
2017-04-06,100530,4.0
2017-04-06,100611,2.0
2017-04-06,100607,3.0
2017-04-06,100638,1.0
2017-04-06,100516,3.0
2017-04-06,100691,1.0
2017-04-06,100683,1.0
2017-04-06,100652,1.0
2017-04-06,100668,2.0
2017-04-06,100639,1.0
2017-04-06,100621,5.0
2017-04-06,100614,7.0
2017-04-06,100613,3.0
2017-04-06,100612,6.0
2017-04-06,100645,1.0
2017-04-07,100188,2.0
2017-04-07,100176,33.0
2017-04-07,100184,2.0
2017-04-07,100182,1.0
2017-04-07,100181,2.0
2017-04-07,100140,1.0
2017-04-07,100003,4.0
2017-04-07,100045,2.0
2017-04-07,100035,41.0
2017-04-07,100010,7.0
2017-04-07,100006,10.0
2017-04-07,100192,4.0
2017-04-07,100126,3.0
2017-04-07,100165,45.0
2017-04-07,100417,9.0
2017-04-07,100193,2.0
2017-04-07,100471,3.0
2017-04-07,100469,1.0
2017-04-07,100464,1.0
2017-04-07,100462,2.0
2017-04-07,100454,1.0
2017-04-07,100418,1.0
2017-04-07,100473,7.0
2017-04-07,100399,1.0
2017-04-07,100390,1.0
2017-04-07,100386,6.0
2017-04-07,100346,50.0
2017-04-07,100228,3.0
2017-04-07,100001,4.0
2017-04-07,100225,3.0
2017-04-07,100510,8.0
2017-04-07,100691,2.0
2017-04-07,100517,1.0
2017-04-07,100558,1.0
2017-04-07,100556,1.0
2017-04-07,100554,1.0
2017-04-07,100551,1.0
2017-04-07,100545,7.0
2017-04-07,100544,4.0
2017-04-07,100526,4.0
2017-04-07,100528,1.0
2017-04-07,100524,4.0
2017-04-07,100523,2.0
2017-04-07,100591,9.0
2017-04-07,100530,2.0
2017-04-07,100601,1.0
2017-04-07,100474,1.0
2017-04-07,100525,2.0
2017-04-07,100612,10.0
2017-04-07,100611,4.0
2017-04-07,100607,4.0
2017-04-07,100686,2.0
2017-04-07,100683,2.0
2017-04-07,100652,2.0
2017-04-07,100651,1.0
2017-04-07,100650,1.0
2017-04-07,100516,1.0
2017-04-07,100645,1.0
2017-04-07,100639,4.0
2017-04-07,100638,1.0
2017-04-07,100614,9.0
2017-04-07,100613,2.0
2017-04-07,100646,1.0
2017-04-08,100227,2.0
2017-04-08,100193,3.0
2017-04-08,100192,1.0
2017-04-08,100188,1.0
2017-04-08,100184,3.0
2017-04-08,100182,2.0
2017-04-08,100176,33.0
2017-04-08,100139,1.0
2017-04-08,100140,2.0
2017-04-08,100126,1.0
2017-04-08,100035,61.0
2017-04-08,100010,8.0
2017-04-08,100001,6.0
2017-04-08,100165,25.0
2017-04-08,100003,2.0
2017-04-08,100450,2.0
2017-04-08,100473,2.0
2017-04-08,100471,3.0
2017-04-08,100469,10.0
2017-04-08,100455,2.0
2017-04-08,100245,9.0
2017-04-08,100453,1.0
2017-04-08,100454,2.0
2017-04-08,100448,2.0
2017-04-08,100417,3.0
2017-04-08,100390,2.0
2017-04-08,100386,6.0
2017-04-08,100354,3.0
2017-04-08,100348,2.0
2017-04-08,100510,9.0
2017-04-08,100346,70.0
2017-04-08,100474,1.0
2017-04-08,100006,5.0
2017-04-08,100516,4.0
2017-04-08,100556,2.0
2017-04-08,100554,1.0
2017-04-08,100553,2.0
2017-04-08,100545,3.0
2017-04-08,100544,4.0
2017-04-08,100526,1.0
2017-04-08,100528,3.0
2017-04-08,100525,1.0
2017-04-08,100524,2.0
2017-04-08,100523,5.0
2017-04-08,100591,10.0
2017-04-08,100530,10.0
2017-04-08,100596,3.0
2017-04-08,100517,2.0
2017-04-08,100558,2.0
2017-04-08,100607,4.0
2017-04-08,100601,3.0
2017-04-08,100691,2.0
2017-04-08,100686,1.0
2017-04-08,100651,2.0
2017-04-08,100604,5.0
2017-04-08,100646,5.0
2017-04-08,100650,1.0
2017-04-08,100639,7.0
2017-04-08,100638,5.0
2017-04-08,100621,1.0
2017-04-08,100614,1.0
2017-04-08,100613,2.0
2017-04-08,100611,3.0
2017-04-08,100645,2.0
2017-04-09,100227,5.0
2017-04-09,100225,3.0
2017-04-09,100193,3.0
2017-04-09,100192,3.0
2017-04-09,100184,1.0
2017-04-09,100006,13.0
2017-04-09,100165,35.0
2017-04-09,100126,1.0
2017-04-09,100045,1.0
2017-04-09,100035,29.0
2017-04-09,100010,5.0
2017-04-09,100245,1.0
2017-04-09,100176,15.0
2017-04-09,100003,3.0
2017-04-09,100448,2.0
2017-04-09,100259,1.0
2017-04-09,100469,6.0
2017-04-09,100455,2.0
2017-04-09,100454,2.0
2017-04-09,100450,1.0
2017-04-09,100510,4.0
2017-04-09,100417,4.0
2017-04-09,100394,1.0
2017-04-09,100375,1.0
2017-04-09,100418,2.0
2017-04-09,100370,1.0
2017-04-09,100348,2.0
2017-04-09,100001,1.0
2017-04-09,100346,50.0
2017-04-09,100471,2.0
2017-04-09,100386,4.0
2017-04-09,100516,5.0
2017-04-09,100591,7.0
2017-04-09,100556,3.0
2017-04-09,100553,1.0
2017-04-09,100683,1.0
2017-04-09,100551,2.0
2017-04-09,100523,3.0
2017-04-09,100530,15.0
2017-04-09,100528,3.0
2017-04-09,100526,3.0
2017-04-09,100524,4.0
2017-04-09,100596,1.0
2017-04-09,100544,1.0
2017-04-09,100601,3.0
2017-04-09,100638,1.0
2017-04-09,100558,3.0
2017-04-09,100611,6.0
2017-04-09,100607,2.0
2017-04-09,100517,1.0
2017-04-09,100668,2.0
2017-04-09,100652,5.0
2017-04-09,100651,1.0
2017-04-09,100650,1.0
2017-04-09,100604,1.0
2017-04-09,100645,3.0
2017-04-09,100621,3.0
2017-04-09,100614,1.0
2017-04-09,100613,2.0
2017-04-09,100612,10.0
2017-04-09,100646,5.0
2017-04-10,100245,5.0
2017-04-10,100227,2.0
2017-04-10,100225,2.0
2017-04-10,100193,2.0
2017-04-10,100184,0.0
2017-04-10,100165,20.0
2017-04-10,100045,1.0
2017-04-10,100035,43.0
2017-04-10,100010,10.0
2017-04-10,100176,27.0
2017-04-10,100006,9.0
2017-04-10,100182,2.0
2017-04-10,100346,44.0
2017-04-10,100471,1.0
2017-04-10,100470,9.0
2017-04-10,100469,3.0
2017-04-10,100464,1.0
2017-04-10,100462,4.0
2017-04-10,100455,3.0
2017-04-10,100417,5.0
2017-04-10,100386,4.0
2017-04-10,100370,4.0
2017-04-10,100354,2.0
2017-04-10,100348,1.0
2017-04-10,100454,4.0
2017-04-10,100003,3.0
2017-04-10,100259,1.0
2017-04-10,100001,4.0
2017-04-10,100474,2.0
2017-04-10,100526,1.0
2017-04-10,100473,1.0
2017-04-10,100554,2.0
2017-04-10,100553,2.0
2017-04-10,100551,2.0
2017-04-10,100545,1.0
2017-04-10,100530,3.0
2017-04-10,100556,1.0
2017-04-10,100528,3.0
2017-04-10,100525,2.0
2017-04-10,100523,3.0
2017-04-10,100544,2.0
2017-04-10,100612,9.0
2017-04-10,100601,6.0
2017-04-10,100591,12.0
2017-04-10,100613,9.0
2017-04-10,100510,1.0
2017-04-10,100638,1.0
2017-04-10,100596,2.0
2017-04-10,100516,4.0
2017-04-10,100686,1.0
2017-04-10,100611,9.0
2017-04-10,100651,1.0
2017-04-10,100652,1.0
2017-04-10,100645,1.0
2017-04-10,100639,5.0
2017-04-10,100621,1.0
2017-04-10,100614,12.0
2017-04-10,100646,2.0
2017-04-11,100225,2.0
2017-04-11,100182,1.0
2017-04-11,100193,2.0
2017-04-11,100188,1.0
2017-04-11,100184,4.0
2017-04-11,100176,32.0
2017-04-11,100471,4.0
2017-04-11,100140,2.0
2017-04-11,100045,2.0
2017-04-11,100035,54.0
2017-04-11,100006,10.0
2017-04-11,100003,2.0
2017-04-11,100227,2.0
2017-04-11,100165,10.0
2017-04-11,100010,6.0
2017-04-11,100417,8.0
2017-04-11,100245,4.0
2017-04-11,100469,4.0
2017-04-11,100464,1.0
2017-04-11,100454,4.0
2017-04-11,100450,2.0
2017-04-11,100448,3.0
2017-04-11,100418,4.0
2017-04-11,100455,1.0
2017-04-11,100386,8.0
2017-04-11,100370,2.0
2017-04-11,100354,1.0
2017-04-11,100348,1.0
2017-04-11,100346,10.0
2017-04-11,100259,2.0
2017-04-11,100257,1.0
2017-04-11,100001,6.0
2017-04-11,100554,1.0
2017-04-11,100613,6.0
2017-04-11,100551,1.0
2017-04-11,100470,8.0
2017-04-11,100544,1.0
2017-04-11,100530,6.0
2017-04-11,100528,1.0
2017-04-11,100524,4.0
2017-04-11,100525,7.0
2017-04-11,100523,2.0
2017-04-11,100516,4.0
2017-04-11,100510,6.0
2017-04-11,100591,7.0
2017-04-11,100526,2.0
2017-04-11,100596,1.0
2017-04-11,100691,2.0
2017-04-11,100545,4.0
2017-04-11,100612,3.0
2017-04-11,100611,7.0
2017-04-11,100607,6.0
2017-04-11,100668,1.0
2017-04-11,100652,2.0
2017-04-11,100651,2.0
2017-04-11,100650,2.0
2017-04-11,100473,3.0
2017-04-11,100645,3.0
2017-04-11,100639,1.0
2017-04-11,100638,3.0
2017-04-11,100621,3.0
2017-04-11,100614,5.0
2017-04-11,100646,2.0
2017-04-11,100474,4.0
2017-04-12,100227,2.0
2017-04-12,100193,1.0
2017-04-12,100192,1.0
2017-04-12,100182,1.0
2017-04-12,100035,29.0
2017-04-12,100165,20.0
2017-04-12,100010,7.0
2017-04-12,100006,18.0
2017-04-12,100003,4.0
2017-04-12,100245,13.0
2017-04-12,100176,30.0
2017-04-12,100184,1.0
2017-04-12,100448,1.0
2017-04-12,100348,1.0
2017-04-12,100370,1.0
2017-04-12,100386,2.0
2017-04-12,100417,3.0
2017-04-12,100418,2.0
2017-04-12,100450,1.0
2017-04-12,100453,3.0
2017-04-12,100454,5.0
2017-04-12,100259,3.0
2017-04-12,100462,1.0
2017-04-12,100469,2.0
2017-04-12,100346,30.0
2017-04-12,100001,3.0
2017-04-12,100668,2.0
2017-04-12,100455,1.0
2017-04-12,100530,1.0
2017-04-12,100528,3.0
2017-04-12,100526,1.0
2017-04-12,100525,4.0
2017-04-12,100516,4.0
2017-04-12,100523,4.0
2017-04-12,100510,3.0
2017-04-12,100474,3.0
2017-04-12,100524,2.0
2017-04-12,100545,2.0
2017-04-12,100645,1.0
2017-04-12,100591,7.0
2017-04-12,100544,1.0
2017-04-12,100611,7.0
2017-04-12,100601,3.0
2017-04-12,100551,1.0
2017-04-12,100471,2.0
2017-04-12,100691,2.0
2017-04-12,100464,2.0
2017-04-12,100470,1.0
2017-04-12,100646,2.0
2017-04-12,100621,1.0
2017-04-12,100613,2.0
2017-04-12,100612,7.0
2017-04-12,100651,1.0
2017-04-13,100227,3.0
2017-04-13,100225,3.0
2017-04-13,100192,4.0
2017-04-13,100184,2.0
2017-04-13,100176,36.0
2017-04-13,100035,35.0
2017-04-13,100010,7.0
2017-04-13,100006,9.0
2017-04-13,100003,5.0
2017-04-13,100228,1.0
2017-04-13,100165,40.0
2017-04-13,100182,1.0
2017-04-13,100417,3.0
2017-04-13,100470,1.0
2017-04-13,100245,6.0
2017-04-13,100469,4.0
2017-04-13,100464,3.0
2017-04-13,100455,2.0
2017-04-13,100448,3.0
2017-04-13,100454,5.0
2017-04-13,100394,1.0
2017-04-13,100386,12.0
2017-04-13,100354,1.0
2017-04-13,100346,22.0
2017-04-13,100001,6.0
2017-04-13,100257,1.0
2017-04-13,100471,4.0
2017-04-13,100473,1.0
2017-04-13,100528,2.0
2017-04-13,100524,4.0
2017-04-13,100591,10.0
2017-04-13,100556,1.0
2017-04-13,100554,3.0
2017-04-13,100553,1.0
2017-04-13,100516,13.0
2017-04-13,100544,1.0
2017-04-13,100523,5.0
2017-04-13,100596,1.0
2017-04-13,100547,1.0
2017-04-13,100668,2.0
2017-04-13,100611,2.0
2017-04-13,100601,3.0
2017-04-13,100613,6.0
2017-04-13,100474,6.0
2017-04-13,100602,3.0
2017-04-13,100510,5.0
2017-04-13,100652,1.0
2017-04-13,100612,4.0
2017-04-13,100646,2.0
2017-04-13,100650,1.0
2017-04-13,100639,1.0
2017-04-13,100638,2.0
2017-04-13,100621,1.0
2017-04-13,100614,2.0
2017-04-13,100645,2.0
2017-04-14,100228,1.0
2017-04-14,100188,1.0
2017-04-14,100227,2.0
2017-04-14,100193,3.0
2017-04-14,100192,2.0
2017-04-14,100184,3.0
2017-04-14,100001,5.0
2017-04-14,100035,38.0
2017-04-14,100010,11.0
2017-04-14,100006,16.0
2017-04-14,100003,3.0
2017-04-14,100245,34.0
2017-04-14,100165,51.0
2017-04-14,100176,54.0
2017-04-14,100448,4.0
2017-04-14,100471,1.0
2017-04-14,100346,70.0
2017-04-14,100470,10.0
2017-04-14,100469,4.0
2017-04-14,100455,1.0
2017-04-14,100454,1.0
2017-04-14,100464,2.0
2017-04-14,100418,10.0
2017-04-14,100417,3.0
2017-04-14,100399,2.0
2017-04-14,100386,3.0
2017-04-14,100375,1.0
2017-04-14,100348,1.0
2017-04-14,100510,9.0
2017-04-14,100526,4.0
2017-04-14,100524,4.0
2017-04-14,100474,1.0
2017-04-14,100544,2.0
2017-04-14,100556,1.0
2017-04-14,100551,1.0
2017-04-14,100545,2.0
2017-04-14,100530,2.0
2017-04-14,100517,3.0
2017-04-14,100525,4.0
2017-04-14,100523,5.0
2017-04-14,100558,1.0
2017-04-14,100528,2.0
2017-04-14,100691,2.0
2017-04-14,100602,3.0
2017-04-14,100591,2.0
2017-04-14,100607,2.0
2017-04-14,100511,0.955
2017-04-14,100596,1.0
2017-04-14,100516,26.0
2017-04-14,100668,1.0
2017-04-14,100604,2.0
2017-04-14,100650,1.0
2017-04-14,100639,7.0
2017-04-14,100652,2.0
2017-04-14,100638,2.0
2017-04-14,100621,1.0
2017-04-14,100614,5.0
2017-04-14,100613,4.0
2017-04-14,100611,3.0
2017-04-15,100035,53.0
2017-04-15,100001,6.0
2017-04-15,100510,14.0
2017-04-15,100003,6.0
2017-04-15,100006,4.0
2017-04-15,100139,1.0
2017-04-15,100045,2.0
2017-04-15,100188,2.0
2017-04-15,100193,2.0
2017-04-15,100165,37.0
2017-04-15,100176,57.0
2017-04-15,100182,4.0
2017-04-15,100184,4.0
2017-04-15,100227,3.0
2017-04-15,100140,2.0
2017-04-15,100010,6.0
2017-04-15,100370,4.0
2017-04-15,100228,2.0
2017-04-15,100192,2.0
2017-04-15,100417,3.0
